wedding,n_people,n_tables,total_happiness,mean_happiness,median_happiness,min_happiness,max_happiness,n_lonely,seconds
./weddings/ring-suite/ring_014_014_3816732005.txt,196,14,16,0.08163265306122448,0.0,0,1,180,0.084545458
./weddings/ring-suite/ring_014_014_3816732005.txt,196,14,26,0.1326530612244898,0.0,0,2,172,0.084378677
./weddings/ring-suite/ring_014_014_3816732005.txt,196,14,20,0.10204081632653061,0.0,0,2,177,0.083941421
./weddings/ring-suite/ring_014_014_3816732005.txt,196,14,22,0.11224489795918367,0.0,0,1,174,0.08399721
./weddings/ring-suite/ring_014_014_3816732005.txt,196,14,26,0.1326530612244898,0.5,0,1,170,0.083940643
./weddings/ring-suite/ring_014_014_3816732005.txt,196,14,30,0.15306122448979592,0.0,0,2,169,0.083983
./weddings/ring-suite/ring_014_014_3816732005.txt,196,14,22,0.11224489795918367,0.5,0,2,176,0.083996441
./weddings/ring-suite/ring_014_014_3816732005.txt,196,14,24,0.12244897959183673,0.0,0,1,172,0.083936621
./weddings/ring-suite/ring_014_014_3816732005.txt,196,14,20,0.10204081632653061,0.5,0,2,177,0.084084321
./weddings/ring-suite/ring_014_014_3816732005.txt,196,14,36,0.1836734693877551,0.5,0,1,160,0.084152223
