wedding,n_people,n_tables,total_happiness,mean_happiness,median_happiness,min_happiness,max_happiness,n_lonely,seconds
./weddings/rand-suite/rand_003_003_1844382510.txt,9,3,12,1.3333333333333333,1.0,1,2,0,0.949305076
./weddings/rand-suite/rand_003_003_1844382510.txt,9,3,12,1.3333333333333333,1.0,1,2,0,0.949090856
./weddings/rand-suite/rand_003_003_1844382510.txt,9,3,12,1.3333333333333333,1.0,1,2,0,0.940790347
./weddings/rand-suite/rand_003_003_2110023164.txt,9,3,16,1.7777777777777777,1.5,1,2,0,0.757237488
./weddings/rand-suite/rand_003_003_2110023164.txt,9,3,16,1.7777777777777777,1.5,1,2,0,0.751347971
./weddings/rand-suite/rand_003_003_2110023164.txt,9,3,16,1.7777777777777777,1.5,1,2,0,0.722362501
./weddings/rand-suite/rand_003_003_2110023164.txt,9,3,16,1.7777777777777777,1.5,1,2,0,0.759136366
./weddings/rand-suite/rand_003_003_2110023164.txt,9,3,16,1.7777777777777777,1.5,1,2,0,0.833717592
./weddings/rand-suite/rand_003_003_2110023164.txt,9,3,16,1.7777777777777777,1.5,1,2,0,0.901908038
./weddings/rand-suite/rand_003_003_2110023164.txt,9,3,16,1.7777777777777777,1.5,1,2,0,0.73999438
./weddings/rand-suite/rand_003_003_2110023164.txt,9,3,16,1.7777777777777777,1.5,1,2,0,0.735842199
./weddings/rand-suite/rand_003_003_2110023164.txt,9,3,16,1.7777777777777777,1.5,1,2,0,0.76185534
./weddings/rand-suite/rand_003_003_2110023164.txt,9,3,16,1.7777777777777777,1.5,1,2,0,0.740667207
./weddings/rand-suite/rand_003_003_3161517117.txt,9,3,12,1.3333333333333333,1.0,1,2,0,0.814736153
./weddings/rand-suite/rand_003_003_3161517117.txt,9,3,12,1.3333333333333333,1.0,1,2,0,0.811470636
./weddings/rand-suite/rand_003_003_3161517117.txt,9,3,12,1.3333333333333333,1.0,1,2,0,0.79035468
./weddings/rand-suite/rand_003_003_3161517117.txt,9,3,12,1.3333333333333333,1.0,1,2,0,0.816167487
./weddings/rand-suite/rand_003_003_3161517117.txt,9,3,12,1.3333333333333333,1.0,1,2,0,0.7954948
./weddings/rand-suite/rand_003_003_3161517117.txt,9,3,12,1.3333333333333333,1.0,1,2,0,0.791778749
./weddings/rand-suite/rand_003_003_3161517117.txt,9,3,12,1.3333333333333333,1.0,1,2,0,0.848959456
./weddings/rand-suite/rand_003_003_3161517117.txt,9,3,12,1.3333333333333333,1.0,1,2,0,0.803454736
./weddings/rand-suite/rand_003_003_3161517117.txt,9,3,12,1.3333333333333333,1.0,1,2,0,0.771051142
./weddings/rand-suite/rand_003_003_3161517117.txt,9,3,12,1.3333333333333333,1.0,1,2,0,0.833164911
./weddings/rand-suite/rand_007_007_3102550950.txt,49,7,110,2.2448979591836733,0.5,0,6,2,1291.978989907
./weddings/rand-suite/rand_007_007_3102550950.txt,49,7,110,2.2448979591836733,0.5,0,6,2,1284.024178788
./weddings/rand-suite/rand_007_007_3102550950.txt,49,7,110,2.2448979591836733,0.5,0,6,2,1284.946981137
./weddings/rand-suite/rand_007_007_3102550950.txt,49,7,110,2.2448979591836733,0.5,0,6,2,1285.382322227
./weddings/rand-suite/rand_007_007_3102550950.txt,49,7,110,2.2448979591836733,0.5,0,6,2,1284.930514022
./weddings/rand-suite/rand_007_007_3102550950.txt,49,7,110,2.2448979591836733,0.5,0,6,2,1284.770929127
./weddings/rand-suite/rand_007_007_3102550950.txt,49,7,110,2.2448979591836733,0.5,0,6,2,1284.266009962
./weddings/rand-suite/rand_007_007_3102550950.txt,49,7,110,2.2448979591836733,0.5,0,6,2,1284.749533551
./weddings/rand-suite/rand_007_007_3102550950.txt,49,7,110,2.2448979591836733,0.5,0,6,2,1284.971265828
./weddings/rand-suite/rand_007_007_3102550950.txt,49,7,110,2.2448979591836733,0.5,0,6,2,1284.115065134
./weddings/rand-suite/rand_007_007_3452402358.txt,49,7,114,2.326530612244898,1.5,1,5,0,5302.022429009
./weddings/rand-suite/rand_007_007_3452402358.txt,49,7,114,2.326530612244898,1.5,1,5,0,5395.709450123
./weddings/rand-suite/rand_007_007_3452402358.txt,49,7,114,2.326530612244898,1.5,1,5,0,5396.991200166
./weddings/rand-suite/rand_007_007_3452402358.txt,49,7,114,2.326530612244898,1.5,1,5,0,5355.679704358
./weddings/rand-suite/rand_007_007_3452402358.txt,49,7,114,2.326530612244898,1.5,1,5,0,5268.4415135
./weddings/rand-suite/rand_007_007_3452402358.txt,49,7,114,2.326530612244898,1.5,1,5,0,5257.073453093
./weddings/rand-suite/rand_007_007_3452402358.txt,49,7,114,2.326530612244898,1.5,1,5,0,5257.912636359
./weddings/rand-suite/rand_007_007_3452402358.txt,49,7,114,2.326530612244898,1.5,1,5,0,5259.806118458
./weddings/rand-suite/rand_007_007_3452402358.txt,49,7,114,2.326530612244898,1.5,1,5,0,5259.765261154
./weddings/rand-suite/rand_007_007_3452402358.txt,49,7,114,2.326530612244898,1.5,1,5,0,5259.685371142
./weddings/rand-suite/rand_007_007_4119337746.txt,49,7,108,2.204081632653061,3.5,0,6,2,437.075092566
./weddings/rand-suite/rand_007_007_4119337746.txt,49,7,108,2.204081632653061,3.5,0,6,2,435.595926179
./weddings/rand-suite/rand_007_007_4119337746.txt,49,7,108,2.204081632653061,3.5,0,6,2,434.509469519
./weddings/rand-suite/rand_007_007_4119337746.txt,49,7,108,2.204081632653061,3.5,0,6,2,433.785794105
./weddings/rand-suite/rand_007_007_4119337746.txt,49,7,108,2.204081632653061,3.5,0,6,2,433.929828947
./weddings/rand-suite/rand_007_007_4119337746.txt,49,7,108,2.204081632653061,3.5,0,6,2,434.001053743
./weddings/rand-suite/rand_007_007_4119337746.txt,49,7,108,2.204081632653061,3.5,0,6,2,433.7182157
./weddings/rand-suite/rand_007_007_4119337746.txt,49,7,108,2.204081632653061,3.5,0,6,2,433.747763848
./weddings/rand-suite/rand_007_007_4119337746.txt,49,7,108,2.204081632653061,3.5,0,6,2,433.790662366
./weddings/rand-suite/rand_007_007_4119337746.txt,49,7,108,2.204081632653061,3.5,0,6,2,436.761419686
./weddings/rand-suite/rand_007_007_4125804587.txt,49,7,94,1.9183673469387754,3.0,0,5,1,317.174213072
./weddings/rand-suite/rand_007_007_4125804587.txt,49,7,94,1.9183673469387754,3.0,0,5,1,317.915351132
./weddings/rand-suite/rand_007_007_4125804587.txt,49,7,94,1.9183673469387754,3.0,0,5,1,314.789672647
./weddings/rand-suite/rand_007_007_4125804587.txt,49,7,94,1.9183673469387754,3.0,0,5,1,315.210726826
./weddings/rand-suite/rand_007_007_4125804587.txt,49,7,94,1.9183673469387754,3.0,0,5,1,315.585738222
./weddings/rand-suite/rand_007_007_4125804587.txt,49,7,94,1.9183673469387754,3.0,0,5,1,315.86796615
./weddings/rand-suite/rand_007_007_4125804587.txt,49,7,94,1.9183673469387754,3.0,0,5,1,316.07043896
./weddings/rand-suite/rand_007_007_4125804587.txt,49,7,94,1.9183673469387754,3.0,0,5,1,316.733484303
./weddings/rand-suite/rand_007_007_4125804587.txt,49,7,94,1.9183673469387754,3.0,0,5,1,317.499999014
./weddings/rand-suite/rand_007_007_4125804587.txt,49,7,94,1.9183673469387754,3.0,0,5,1,317.944957195
