wedding,n_people,n_tables,total_happiness,mean_happiness,median_happiness,min_happiness,max_happiness,n_lonely,seconds
./weddings/tense-suite/tense_003_003_2216908246.txt,9,3,192,21.333333333333332,8.0,-44,60,1,0.007665345
./weddings/tense-suite/tense_003_003_2216908246.txt,9,3,-42,-4.666666666666667,11.0,-58,35,4,0.005122488
./weddings/tense-suite/tense_003_003_914510770.txt,9,3,-298,-33.111111111111114,-29.0,-64,11,5,0.005001414
./weddings/tense-suite/tense_003_003_914510770.txt,9,3,-342,-38.0,-10.0,-81,22,6,0.003757475
./weddings/tense-suite/tense_003_003_914510770.txt,9,3,-86,-9.555555555555555,33.5,-69,45,2,0.003618722
./weddings/tense-suite/tense_003_003_914510770.txt,9,3,60,6.666666666666667,28.5,-74,45,2,0.00541968
./weddings/tense-suite/tense_003_003_914510770.txt,9,3,-128,-14.222222222222221,-20.0,-63,66,2,0.004013769
./weddings/tense-suite/tense_003_003_914510770.txt,9,3,-284,-31.555555555555557,-33.5,-100,27,5,0.003473514
./weddings/tense-suite/tense_003_003_914510770.txt,9,3,234,26.0,52.0,-34,95,2,0.003729001
./weddings/tense-suite/tense_003_003_914510770.txt,9,3,-186,-20.666666666666668,21.5,-103,53,3,0.003545224
./weddings/tense-suite/tense_003_003_914510770.txt,9,3,-18,-2.0,34.5,-88,89,1,0.003709279
./weddings/tense-suite/tense_003_003_914510770.txt,9,3,-76,-8.444444444444445,1.0,-87,89,2,0.004176941
./weddings/tense-suite/tense_003_003_946733889.txt,9,3,230,25.555555555555557,19.0,-60,79,1,0.004917425
./weddings/tense-suite/tense_003_003_946733889.txt,9,3,332,36.888888888888886,70.5,-11,84,0,0.004195581
./weddings/tense-suite/tense_003_003_946733889.txt,9,3,210,23.333333333333332,52.5,-49,100,3,0.004277427
./weddings/tense-suite/tense_003_003_946733889.txt,9,3,28,3.111111111111111,50.0,-49,86,4,0.004422034
./weddings/tense-suite/tense_003_003_946733889.txt,9,3,302,33.55555555555556,42.5,-53,100,3,0.004373753
./weddings/tense-suite/tense_003_003_946733889.txt,9,3,-72,-8.0,28.0,-64,39,3,0.003669571
./weddings/tense-suite/tense_003_003_946733889.txt,9,3,304,33.77777777777778,16.0,-34,79,0,0.003738362
./weddings/tense-suite/tense_003_003_946733889.txt,9,3,108,12.0,58.5,-59,68,1,0.00358334
./weddings/tense-suite/tense_003_003_946733889.txt,9,3,20,2.2222222222222223,24.5,-49,40,2,0.003558143
./weddings/tense-suite/tense_003_003_946733889.txt,9,3,-66,-7.333333333333333,14.0,-60,31,2,0.003567074
./weddings/tense-suite/tense_007_007_1456914240.txt,49,7,398,8.122448979591837,75.5,-176,161,1,0.016516212
./weddings/tense-suite/tense_007_007_1456914240.txt,49,7,360,7.346938775510204,-8.0,-130,209,2,0.015414567
./weddings/tense-suite/tense_007_007_1456914240.txt,49,7,-738,-15.061224489795919,38.0,-186,202,0,0.015000619
./weddings/tense-suite/tense_007_007_1456914240.txt,49,7,-942,-19.224489795918366,-50.0,-163,170,0,0.015073818
./weddings/tense-suite/tense_007_007_1456914240.txt,49,7,-100,-2.0408163265306123,31.0,-165,168,2,0.015426814
./weddings/tense-suite/tense_007_007_1456914240.txt,49,7,250,5.1020408163265305,37.5,-144,187,1,0.015314635
./weddings/tense-suite/tense_007_007_1456914240.txt,49,7,-494,-10.081632653061224,-3.5,-154,161,0,0.014966687
./weddings/tense-suite/tense_007_007_1456914240.txt,49,7,-328,-6.6938775510204085,35.5,-249,130,1,0.01983824
./weddings/tense-suite/tense_007_007_1456914240.txt,49,7,152,3.1020408163265305,29.0,-159,199,0,0.015246752
./weddings/tense-suite/tense_007_007_1456914240.txt,49,7,-306,-6.244897959183674,5.5,-148,180,0,0.015384754
./weddings/tense-suite/tense_007_007_1821685834.txt,49,7,-850,-17.346938775510203,-49.5,-153,131,1,0.015278698
./weddings/tense-suite/tense_007_007_1821685834.txt,49,7,718,14.653061224489797,-59.0,-132,150,1,0.01450725
./weddings/tense-suite/tense_007_007_1821685834.txt,49,7,-122,-2.489795918367347,-59.0,-161,168,1,0.014390656
./weddings/tense-suite/tense_007_007_1821685834.txt,49,7,-634,-12.938775510204081,27.0,-156,114,1,0.01480206
./weddings/tense-suite/tense_007_007_1821685834.txt,49,7,-710,-14.489795918367347,-18.5,-196,123,1,0.01382841
./weddings/tense-suite/tense_007_007_1821685834.txt,49,7,472,9.63265306122449,-64.5,-154,153,0,0.014216958
./weddings/tense-suite/tense_007_007_1821685834.txt,49,7,-774,-15.795918367346939,-3.5,-261,125,1,0.013974035
./weddings/tense-suite/tense_007_007_1821685834.txt,49,7,928,18.93877551020408,43.0,-235,192,1,0.015789685
./weddings/tense-suite/tense_007_007_1821685834.txt,49,7,-706,-14.408163265306122,-27.5,-137,120,0,0.014495875
./weddings/tense-suite/tense_007_007_1821685834.txt,49,7,822,16.775510204081634,7.5,-184,240,1,0.0137097
